nmot_w,mshfm_w,rl_w,rlsol_w,pvdkds_w,plsol_w,lamsoni_w,lamsbg_w,tikatm_w
1775.75,31.5278,92.1328,109.992,1340.94,1550.23,0.988527,1.0,690.662
1781.75,32.2222,92.8359,111.258,1347.03,1567.19,0.982423,1.0,690.662
1789.25,32.5556,93.2109,111.563,1353.09,1568.75,0.979982,1.0,690.662
1789.25,32.3056,93.4219,112.055,1359.18,1575.16,0.992433,1.0,688.162
1813.5,32.9445,93.5859,111.914,1365.23,1572.58,0.998537,1.0,688.162
1817.0,33.3889,93.6797,112.219,1365.23,1574.69,1.00659,1.0,688.162
1817.0,33.3611,94.3359,112.617,1371.33,1574.96,1.01001,1.0,685.74
1824.0,32.6111,94.2188,114.234,1374.38,1596.56,1.01001,1.0,685.74
1838.0,33.2222,94.3594,113.977,1374.41,1590.43,1.0083,1.0,685.74
1839.25,33.6389,94.7813,114.539,1386.52,1596.72,1.0083,1.0,685.74
1851.0,34.4445,95.2031,116.039,1389.57,1617.27,1.00195,1.0,683.455
1864.0,34.5834,96.0469,117.211,1392.58,1627.62,0.998537,1.0,683.455
1866.0,34.9445,96.375,119.25,1398.67,1655.9,1.00659,1.0,683.455
1883.0,35.3334,96.9609,118.008,1404.77,1635.16,0.992433,1.0,683.455
1874.25,35.2223,97.3125,120.445,1407.77,1667.77,0.992433,1.0,681.287
1905.0,35.5834,97.4531,120.094,1413.87,1657.23,0.996095,1.0,681.287
1898.75,35.7778,97.9219,121.805,1419.92,1676.64,0.991212,1.0,681.287
1912.0,36.4167,97.9688,123.844,1426.02,1705.51,0.998537,1.0,679.354
1929.25,37.3889,98.0859,122.813,1429.06,1689.38,1.01319,1.0,679.354
1930.75,37.1389,98.7188,124.43,1435.12,1707.23,1.01489,1.0,679.354
1943.75,37.9167,99.1406,126.328,1441.21,1732.93,1.01489,1.0,679.354
1954.25,37.9445,99.3281,125.203,1444.26,1714.18,1.01319,1.0,677.615
1954.75,38.4167,99.4922,126.961,1450.35,1735.43,1.00342,1.0,677.615
1962.25,39.3334,99.8906,128.016,1459.45,1748.87,1.01148,1.0,677.615
1975.0,39.4167,100.289,129.656,1465.51,1769.3,1.01831,1.0,677.615
1989.5,39.8611,100.945,130.313,1468.55,1771.21,1.01831,1.0,676.19
2000.75,41.4723,100.898,130.008,1477.66,1766.05,1.01148,1.0,676.19
1993.75,40.25,101.156,126.797,1480.7,1720.47,1.00195,1.0,676.19
2020.0,42.1945,101.367,121.406,1486.8,1648.67,1.0083,1.0,676.19
2019.5,42.8056,101.766,120.82,1495.9,1640.66,1.01319,1.0,675.096
2023.0,42.6945,102.234,119.531,1505.0,1623.55,1.01831,1.0,675.096
2048.0,43.3889,102.492,114.891,1514.14,1561.95,1.02393,1.0,675.096
2042.75,44.9723,103.008,115.523,1523.24,1570.35,1.02393,1.0,675.096
2053.0,44.5278,104.016,113.789,1529.3,1546.56,1.01831,1.0,674.354
2090.25,45.3611,104.25,110.508,1538.44,1500.12,1.03003,1.0,674.354
2073.5,45.5834,105.047,109.805,1547.54,1490.86,1.01148,1.0,674.354
2092.75,45.0834,105.117,107.063,1556.64,1454.84,1.01489,1.0,674.022
2111.25,43.6945,105.563,104.344,1556.64,1420.23,1.01319,1.0,674.022
2102.5,43.1945,105.656,103.219,1538.48,1409.92,1.01319,1.0,674.022
2122.5,42.3889,105.094,98.1797,1520.23,1361.33,1.01001,1.0,674.022
2131.75,39.9445,104.484,96.5391,1495.94,1354.18,0.987306,1.0,674.119
2133.75,37.8611,103.102,93.2813,1450.35,1316.76,0.976076,1.0,674.119
2145.0,37.4723,100.57,93.3516,1416.95,1329.84,0.973634,1.0,674.119
2152.5,35.8334,98.25,92.6953,1380.47,1323.16,0.956056,1.0,674.119
2151.25,35.9167,94.9219,92.7656,1359.22,1327.97,0.959962,1.0,674.529
2170.0,35.4723,92.3438,92.1797,1337.93,1324.02,0.958498,1.0,674.529
2167.5,36.4167,90.9375,91.7344,1325.78,1319.41,0.969972,1.0,674.529
2182.75,37.5556,89.0391,92.0156,1316.68,1324.1,0.984865,1.0,674.529
2192.75,38.1111,88.125,91.4063,1319.69,1316.45,1.00659,1.0,675.135
2198.25,39.3611,86.9297,90.9375,1322.73,1311.37,1.0083,1.0,675.135
2213.5,39.0278,86.5781,90.7734,1328.79,1309.3,1.01489,1.0,675.135
2216.5,38.2778,86.7891,90.6328,1328.83,1307.3,1.01831,1.0,675.936
2222.0,38.3611,86.9531,90.5859,1331.84,1306.72,1.02197,1.0,675.936
2234.25,38.5278,87.1172,90.3281,1331.88,1300.04,1.02002,1.0,675.936
2238.5,39.5556,86.7422,89.1328,1331.84,1283.98,1.0,1.0,675.936
2239.0,38.6111,86.8125,89.1328,1331.88,1284.1,0.994875,1.0,676.932
2255.0,38.8056,86.9766,88.8984,1331.88,1280.12,0.997316,1.0,676.932
2256.75,38.8611,87.1406,87.3281,1331.88,1258.55,0.992433,1.0,676.932
2265.5,38.8611,87.0234,86.1094,1331.88,1241.45,0.992433,1.0,676.932
2273.5,39.5278,86.0625,80.25,1331.88,1159.84,0.988527,1.0,678.162
2278.5,37.3611,85.1719,76.4297,1331.88,1107.11,0.981203,1.0,678.162
2288.5,38.2223,84.5625,72.3281,1331.88,1050.12,0.982423,1.0,678.162
2298.25,36.6111,82.2891,67.875,1334.92,1008.13,0.988527,1.0,679.451
2302.25,34.1945,79.9453,66.5391,1337.89,1008.09,0.983644,1.0,679.451
2301.5,34.1667,78.4922,60.0,1331.88,1008.09,0.986085,1.0,679.451
2306.5,30.3611,73.1484,56.9063,1337.93,1008.13,0.989992,1.0,679.451
2310.25,28.0556,69.4688,55.8047,1334.92,1008.13,0.994875,1.0,680.584
2318.0,27.1667,66.0703,54.6563,1325.78,1008.13,1.01831,1.0,680.584
2323.75,25.0834,63.3047,53.5313,1316.68,1008.13,1.01319,1.0,680.584
2323.0,23.6389,60.8672,52.1953,1301.48,1008.13,1.0,1.0,680.584
2325.5,17.4722,56.9766,51.1406,1286.29,1008.13,0.982423,1.0,681.502
2327.0,19.9722,55.5234,50.0156,1265.04,1008.09,0.961183,1.0,681.502
2334.0,20.0,54.0469,48.8438,1246.8,1008.09,0.951173,1.0,681.502
2342.75,19.5278,52.1484,46.5938,1222.5,1008.05,0.948732,1.0,681.502
2341.5,17.0556,50.2031,44.3438,1210.35,1008.05,0.953615,1.0,682.283
2334.75,16.2778,47.0625,43.3359,1189.06,1008.01,0.957277,1.0,682.283
2343.5,16.5833,45.3047,42.2578,1173.87,1007.97,0.968507,1.0,682.283
2353.75,16.6667,44.25,41.0859,1164.77,1007.97,0.968507,1.0,682.928
2346.75,15.7778,42.6328,41.3438,1152.62,1007.93,0.972414,1.0,682.928
2350.75,15.0556,41.4844,39.2109,1143.52,1007.93,0.977296,1.0,682.928
2356.0,15.5278,39.8438,37.125,1131.37,1007.89,0.981203,1.0,682.928
2351.25,14.2778,38.4141,34.2656,1125.27,1007.89,0.981203,1.0,683.475
2341.5,11.5556,36.1875,28.5234,1119.18,1007.85,0.978517,1.0,683.475
2338.75,9.27779,33.0938,27.9844,1119.14,1007.85,0.974855,1.0,683.475
2346.75,3.16667,30.2578,28.2656,1110.08,1007.81,0.974855,1.0,683.475
2351.25,0.0,28.3828,27.0234,1104.02,1007.81,0.973634,1.0,683.826
2350.25,6.61112,26.9531,27.1641,1094.88,1007.85,0.957277,1.0,683.826
2344.75,6.88889,26.3672,25.8047,1091.84,1007.85,0.938966,1.0,683.826
2349.25,7.41667,26.1563,25.1016,1085.78,1007.81,0.922121,1.0,683.826
2347.0,8.75001,25.5703,23.6484,1079.69,1007.77,0.902833,1.0,684.119
2343.25,8.11112,24.8438,22.1953,1079.69,1007.77,0.893556,1.0,684.119
2339.0,7.25001,23.5313,21.3047,1073.63,1007.73,0.892335,1.0,684.119
2331.0,6.19445,22.5234,20.3203,1070.59,1007.73,0.893556,1.0,684.354
2332.75,6.13889,21.2578,19.4766,1067.54,1007.77,0.904054,1.0,684.354
2337.75,6.0,20.4141,18.3984,1067.54,1007.77,0.915529,1.0,684.354
2336.75,6.13889,19.5469,17.8828,1064.45,1007.73,0.927003,1.0,684.354
2333.75,3.38889,18.3047,17.4609,1061.48,1007.73,0.937746,1.0,684.529
2325.25,4.80556,17.5547,17.5547,1058.44,1007.7,0.949953,1.0,684.529
2319.5,5.13889,17.0156,17.4375,1058.44,1007.7,0.961183,1.0,684.529
2316.0,5.05556,16.6406,17.0391,1055.39,1007.73,0.972414,1.0,684.529
2309.75,5.16667,16.4297,16.6641,1055.39,1007.73,0.977296,1.0,684.686
2302.25,5.36112,16.1016,15.8438,1055.35,1007.7,0.972414,1.0,684.686
2304.75,4.66667,15.6328,15.4688,1052.34,1007.66,0.959962,1.0,684.686
2320.5,4.44445,15.2109,14.5547,1052.34,1007.66,0.952394,1.0,684.803
2329.25,4.33334,14.6719,13.9688,1052.34,1007.7,0.948732,1.0,684.803
2313.5,4.22223,14.1328,14.1094,1049.34,1007.7,0.953615,1.0,684.803
2291.75,3.83334,13.7813,14.25,1049.34,1007.66,0.961183,1.0,684.803
2305.0,3.66667,13.5234,13.8516,1049.34,1007.66,0.969972,1.0,684.9
2320.5,4.19445,13.2422,13.6406,1046.29,1007.66,0.978517,1.0,684.9
2298.25,3.94445,12.8906,13.8281,1046.29,1007.66,0.991212,1.0,684.9
2289.5,3.66667,12.6797,13.875,1046.29,1007.62,0.998537,1.0,684.9
2294.0,3.72223,12.5625,13.5,1046.29,1007.62,1.00513,1.0,685.018
2304.0,4.0,12.3984,13.5,1046.29,1007.62,1.01831,1.0,685.018
2277.25,4.0,12.375,13.5,1046.29,1007.62,1.02197,1.0,685.018
2291.0,3.86111,12.3281,13.5,1046.25,1007.58,1.03394,1.0,685.018
2295.25,4.08334,12.2578,13.5,1043.24,1007.58,1.0459,1.0,685.115
2278.25,4.08334,12.3047,13.5,1043.24,1007.54,1.06104,1.0,685.115
2269.5,4.11111,12.3516,13.5,1043.24,1007.54,1.05884,1.0,685.115
2286.0,4.22223,12.3047,13.5,1043.24,1007.58,1.03784,1.0,685.213
2275.75,4.25,12.2344,13.5,1043.24,1007.54,1.03003,1.0,685.213
2263.0,4.27778,12.2813,13.5,1043.24,1007.54,1.02002,1.0,685.213
2262.5,4.19445,12.3047,13.5,1043.2,1007.5,1.01148,1.0,685.213
2268.25,4.16667,12.2344,13.5,1040.2,1007.5,1.00513,1.0,685.311
2268.25,4.30556,12.1406,13.5,1040.2,1007.46,0.987306,1.0,685.311
2247.25,4.27778,11.9766,14.25,1040.2,1007.46,0.998537,1.04688,685.311
2244.0,4.27778,11.9766,14.25,1040.2,1007.5,1.00195,1.04688,685.311
2244.25,4.58334,12.1172,14.25,1040.2,1007.5,1.0,1.04688,685.74
2239.0,4.77778,12.2109,14.25,1040.2,1007.54,1.00195,1.04688,685.74
2242.5,4.94445,12.4453,14.25,1043.2,1007.54,1.19434,1.04688,685.74
2248.75,5.08334,12.5625,14.25,1043.2,1007.5,1.55323,1.04688,685.74
2238.0,5.13889,12.7969,14.25,1043.2,1007.5,1.95679,1.04688,686.19
2240.5,5.11112,12.9141,14.25,1043.2,1007.46,2.87867,1.04688,686.19
2242.25,5.13889,12.9375,14.25,1043.2,1007.42,3.80323,1.04688,686.19
2235.5,5.16667,12.9609,14.25,1043.2,1007.42,4.00001,1.04688,686.19
2234.25,5.30556,12.9609,14.25,1043.2,1007.42,4.00001,1.04688,686.658
2233.75,5.41667,12.9375,14.25,1043.2,1007.42,4.00001,1.04688,686.658
2232.0,5.33334,12.9609,14.25,1043.2,1007.42,4.00001,1.04688,686.658
2227.25,5.36112,13.0313,14.25,1043.2,1007.42,4.00001,1.04688,687.107
2229.0,5.41667,13.0781,14.25,1043.2,1007.42,4.00001,1.04688,687.107
2222.75,5.38889,13.1016,14.25,1043.2,1007.42,4.00001,1.04688,687.107
2220.75,5.47223,13.125,14.25,1043.24,1007.38,4.00001,1.04688,687.107
2220.5,5.41667,13.1484,14.25,1043.24,1007.38,4.00001,1.04688,687.537
2222.25,5.27778,13.125,14.25,1043.24,1007.42,4.00001,1.04688,687.537
2218.0,5.44445,13.125,14.25,1043.24,1007.42,4.00001,1.04688,687.537
2218.75,5.33334,13.1016,14.25,1046.25,1007.38,4.00001,1.04688,687.967
2215.25,5.33334,12.9609,14.25,1043.24,1007.38,4.00001,1.04688,687.967
2213.0,5.47223,12.9844,14.25,1046.25,1007.38,4.00001,1.04688,687.967
2209.5,5.30556,12.8438,14.25,1046.25,1007.38,4.00001,1.04688,687.967
2210.75,5.36112,12.75,14.25,1046.25,1007.38,4.00001,1.04688,688.397
2207.75,5.47223,12.7266,14.25,1046.25,1007.34,4.00001,1.04688,688.397
2207.75,5.41667,12.7734,14.25,1046.25,1007.34,4.00001,1.04688,688.397
2208.0,5.5,12.8438,14.25,1046.25,1007.3,4.00001,1.04688,688.397
2202.25,5.30556,12.7734,14.25,1046.25,1007.3,4.00001,1.04688,688.807
2204.5,5.38889,12.8203,14.25,1046.25,1007.3,4.00001,1.04688,688.807
2197.5,5.55556,12.8906,14.25,1046.25,1007.3,4.00001,1.04688,688.807
2197.75,5.44445,12.9141,14.25,1046.25,1007.3,4.00001,1.04688,688.807
2193.0,5.5,12.9609,14.25,1046.25,1007.3,4.00001,1.04688,689.197
2196.25,5.36112,12.9609,14.25,1046.25,1007.34,4.00001,1.04688,689.197
2197.25,5.5,13.0078,14.25,1046.25,1007.3,4.00001,1.04688,689.197
2195.0,5.41667,13.0547,14.25,1046.25,1007.3,4.00001,1.04688,689.607
2192.5,5.47223,13.0313,14.25,1046.25,1007.3,4.00001,1.04688,689.607
2186.75,5.47223,13.0078,14.25,1046.25,1007.3,4.00001,1.04688,689.607
2189.5,5.52778,13.0547,14.25,1046.25,1007.3,4.00001,1.04688,689.607
2190.25,5.52778,13.0078,14.25,1046.25,1007.3,4.00001,1.04688,689.998
2189.5,5.44445,13.0078,14.25,1046.25,1007.34,4.00001,1.04688,689.998
2187.25,5.5,12.9375,14.25,1046.29,1007.34,4.00001,1.04688,689.998
2181.75,5.30556,12.9609,14.25,1046.29,1007.38,4.00001,1.04688,689.998
2180.0,5.44445,12.9609,14.25,1049.3,1007.38,4.00001,1.04688,690.369
2179.75,5.38889,12.9609,14.25,1046.29,1007.42,4.00001,1.04688,690.369
2181.5,5.44445,12.9844,14.25,1046.29,1007.42,4.00001,1.04688,690.369
2186.0,5.41667,13.1484,14.25,1046.29,1007.42,4.00001,1.04688,690.74
2183.0,5.52778,13.1016,14.25,1049.3,1007.46,4.00001,1.04688,690.74
2182.0,5.41667,13.0781,14.25,1046.29,1007.46,4.00001,1.04688,690.74
2180.0,5.44445,13.0078,14.25,1046.29,1007.42,4.00001,1.04688,690.74
2180.5,5.33334,13.0078,14.25,1046.29,1007.42,4.00001,1.04688,691.111
2177.5,5.41667,12.9844,14.25,1046.29,1007.46,4.00001,1.04688,691.111
2178.75,5.5,12.9375,14.25,1049.3,1007.46,4.00001,1.04688,691.111
2174.0,5.41667,12.8672,14.25,1049.3,1007.5,4.00001,1.04688,691.111
2178.25,5.47223,12.9375,14.25,1049.3,1007.5,4.00001,1.04688,691.463
2174.75,5.36112,12.9375,14.25,1049.3,1007.46,4.00001,1.04688,691.463
2176.25,5.33334,13.0313,14.25,1046.29,1007.46,4.00001,1.04688,691.463
2173.75,5.47223,12.9141,14.25,1049.3,1007.5,4.00001,1.04688,691.463
2173.25,5.38889,13.0547,14.25,1046.29,1007.5,4.00001,1.04688,691.815
2167.0,5.47223,13.1016,14.25,1049.3,1007.46,4.00001,1.04688,691.815
2164.5,5.38889,12.9844,14.25,1049.3,1007.46,4.00001,1.04688,691.815
2156.25,5.58334,13.1484,14.25,1046.29,1007.46,4.00001,1.04688,691.815
2151.75,5.44445,13.1484,14.25,1046.29,1007.46,4.00001,1.04688,692.166
2142.5,5.47223,13.2422,14.25,1046.29,1007.5,4.00001,1.04688,692.166
2122.25,5.52778,13.3125,14.25,1046.29,1007.5,4.00001,1.04688,692.166
2073.5,5.41667,13.4766,14.25,1046.29,1007.46,4.00001,1.04688,692.166
1992.5,5.41667,13.8047,14.25,1046.29,1007.46,4.00001,1.04688,692.498
1912.0,5.08334,13.8516,14.25,1046.29,1007.46,4.00001,1.04688,692.498
1868.5,4.97223,13.7578,14.25,1049.3,1007.46,4.00001,1.04688,692.498
1781.0,4.55556,13.5703,14.25,1046.29,1007.42,4.00001,1.04688,692.791
1713.75,4.55556,13.5,14.25,1046.29,1007.38,4.00001,1.04688,692.791
1621.5,4.30556,13.3828,13.5,1046.29,1007.38,4.00001,1.04688,692.791
1571.75,4.08334,13.4766,13.875,1046.29,1007.42,4.00001,1.04688,692.791
1495.75,3.38889,13.0078,14.8594,1046.29,1007.42,4.00001,1.0,693.045
1442.75,3.27778,12.5859,16.2422,1046.29,1007.42,4.00001,0.800782,693.045
1362.75,4.27778,13.1953,17.9766,1043.24,1007.42,4.00001,0.800782,693.045
1321.75,4.91667,14.4141,20.1797,1043.24,1007.46,4.00001,0.800782,693.045
1323.5,5.66667,16.0781,18.9609,1040.2,1007.46,4.00001,0.800782,693.26
1321.0,4.97223,17.625,16.875,1040.2,1007.5,4.00001,0.800782,693.26
1354.75,4.05556,17.3906,16.0781,1040.2,1007.54,3.94092,0.800782,693.26
1384.0,3.80556,17.0391,13.5,1043.2,1007.54,2.56104,0.800782,693.533
1417.0,2.97222,16.1484,13.5,1040.2,1007.54,1.88941,0.800782,693.533
1491.75,2.0,14.4375,13.5,1040.2,1007.54,1.47437,0.800782,693.533
1572.75,1.75,13.3359,13.6406,1040.2,1007.5,1.28687,0.800782,693.533
1658.5,2.52778,12.8203,13.5,1040.2,1007.5,1.15064,0.800782,693.768
1741.0,3.5,12.6094,13.5,1037.15,1007.54,1.06543,0.800782,693.768
1822.0,3.80556,12.4219,13.5,1037.15,1007.54,0.952394,0.800782,693.768
1943.25,4.25,12.4922,13.5,1037.15,1007.58,0.9209,0.800782,693.768
2031.75,4.38889,12.2344,13.5,1037.15,1007.58,0.899904,0.800782,694.041
2120.5,4.47223,12.1406,13.5,1037.15,1007.62,0.885011,0.800782,694.041
2265.75,4.91667,11.6719,13.5,1037.15,1007.62,0.843019,0.800782,694.041
2376.25,5.22223,11.5781,13.5,1037.15,1007.62,0.819581,0.800782,694.041
2398.75,5.75,11.9531,14.25,1037.11,1007.66,0.7959,1.04688,694.334
2329.75,6.11112,12.6328,14.25,1037.11,1007.66,0.780763,1.04688,694.334
2274.0,6.22223,13.3828,14.25,1034.14,1007.66,0.767579,1.04688,694.334
2318.75,6.13889,13.6875,14.25,1037.11,1007.66,0.801027,1.04688,694.783
2320.75,5.94445,13.5938,14.25,1037.11,1007.7,0.987306,1.04688,694.783
2263.5,5.77778,13.5938,14.25,1040.16,1007.7,1.43042,1.04688,694.783
2232.5,5.91667,13.7813,14.25,1040.16,1007.73,2.0,1.04688,694.783
2252.25,5.83334,13.8281,14.25,1037.15,1007.73,2.8982,1.04688,695.232
2233.5,5.66667,13.7344,14.25,1040.16,1007.7,4.00001,1.04688,695.232
2199.0,5.77778,13.7344,14.25,1040.16,1007.7,4.00001,1.04688,695.232
2170.25,5.75,13.8984,14.25,1040.16,1007.66,4.00001,1.04688,695.232
2118.75,5.69445,14.0625,14.25,1040.16,1007.66,4.00001,1.04688,695.643
2044.75,5.72223,14.2031,14.25,1040.2,1007.62,4.00001,1.04688,695.643
1963.75,5.41667,14.3906,14.25,1043.2,1007.66,4.00001,1.04688,695.643
1880.75,5.36112,14.2734,14.25,1043.2,1007.66,4.00001,1.04688,696.033
1836.5,4.88889,14.0859,14.25,1043.2,1007.66,4.00001,1.04688,696.033
1749.0,4.72223,14.0391,14.25,1043.2,1007.7,4.00001,1.04688,696.033
1680.25,4.47223,13.9453,13.5,1043.2,1007.66,4.00001,1.04688,696.033
1610.0,4.13889,13.8047,13.5,1043.2,1007.66,4.00001,1.04688,696.346
1535.5,3.94445,13.6406,14.0859,1043.2,1007.62,4.00001,1.0,696.346
1484.0,3.88889,13.4531,16.1719,1040.2,1007.62,4.00001,1.0,696.346
1403.25,4.11111,13.8281,16.5234,1040.2,1007.58,4.00001,0.800782,696.346
1347.5,4.44445,14.5078,18.3984,1040.2,1007.58,4.00001,0.800782,696.619
1309.75,5.25,15.7266,20.6016,1040.2,1007.54,4.00001,0.800782,696.619
1316.5,6.0,17.8828,18.3984,1040.16,1007.54,4.00001,0.800782,696.619
1305.5,4.83334,18.2344,18.0703,1040.16,1007.5,4.00001,0.800782,696.619
1318.25,4.30556,18.0,16.7344,1040.16,1007.54,3.62623,0.800782,696.932
1332.5,4.19445,17.7656,14.9297,1040.16,1007.54,2.19727,0.800782,696.932
1370.75,3.33334,16.7578,13.5,1040.16,1007.5,1.63233,0.800782,696.932
1404.5,2.33334,15.4922,13.5,1040.16,1007.5,1.3418,0.800782,697.225
1431.5,2.08333,14.4609,13.5,1040.16,1007.54,1.19702,0.800782,697.225
1476.5,2.44445,13.2891,13.9219,1037.15,1007.54,1.11499,0.800782,697.225
1501.75,2.97222,13.1016,13.875,1037.15,1007.58,1.06323,0.800782,697.225
1545.0,3.52778,13.0313,14.5547,1037.15,1007.58,1.02588,0.800782,697.479
1591.5,3.58334,12.9844,14.0625,1037.15,1007.54,0.954835,0.800782,697.479
1624.5,4.02778,13.1016,13.5,1037.15,1007.54,0.934328,0.800782,697.479
1696.25,3.94445,13.125,13.5,1034.14,1007.58,0.885011,0.800782,697.479
1749.25,4.0,12.9844,13.5,1037.11,1007.58,0.848146,0.800782,697.752
1801.0,3.94445,12.7734,13.5,1034.14,1007.58,0.829347,0.800782,697.752
1867.25,4.22223,12.5625,13.5,1034.14,1007.62,0.807374,0.800782,697.752
1918.5,4.27778,12.4453,13.5,1034.14,1007.62,0.789552,0.800782,697.752
1966.75,4.27778,12.3516,13.5,1034.14,1007.62,0.77295,0.800782,698.045
2033.25,4.47223,12.3516,13.5,1037.11,1007.58,0.766603,0.800782,698.045
2069.75,4.69445,12.2344,13.5,1034.14,1007.62,0.762208,0.800782,698.045
2024.5,5.0,12.4688,13.5,1037.11,1007.62,0.763185,0.800782,698.338
1980.5,4.97223,12.7734,13.5,1034.14,1007.62,0.76587,0.800782,698.338
1942.25,5.05556,13.0313,13.5,1034.14,1007.62,0.770265,0.800782,698.338
1887.25,4.83334,13.1953,13.5,1034.14,1007.62,0.776368,0.800782,698.338
1852.0,4.75,13.2422,13.5,1034.14,1007.62,0.784425,0.800782,698.631
1881.5,4.61111,13.2188,13.5,1034.14,1007.62,0.793214,0.800782,698.631
1905.5,4.58334,13.1016,13.5,1037.11,1007.62,0.798341,0.800782,698.631
1870.25,4.52778,12.9141,13.5,1037.11,1007.66,0.802003,1.0,698.631
1823.75,4.47223,12.7969,13.5,1037.11,1007.66,0.804689,1.0,698.904
1778.0,4.5,12.8203,13.5,1034.14,1007.7,0.807374,1.0,698.904
1745.75,4.61111,13.0313,13.5,1034.14,1007.7,0.81006,1.0,698.904
1771.0,4.36111,13.0078,13.5,1034.14,1007.66,0.825929,1.0,699.158
1784.5,4.44445,13.0313,13.5,1037.11,1007.66,0.860353,1.0,699.158
1729.75,4.36111,12.9844,13.5,1034.14,1007.66,0.923341,1.0,699.158
1666.75,4.41667,13.1016,13.5,1037.11,1007.7,0.942628,1.0,699.158
1638.75,4.36111,13.1719,13.5,1034.14,1007.7,0.951173,1.0,699.393
1644.25,4.02778,13.1484,13.5,1034.14,1007.66,0.964845,1.0,699.393
1644.0,4.05556,13.0547,13.5,1034.14,1007.66,0.988527,1.0,699.393
1582.25,4.02778,13.0313,13.6875,1034.14,1007.7,1.00195,1.0,699.393
1524.25,4.0,13.1953,14.4375,1034.14,1007.7,1.01489,1.0,699.607
1507.25,3.83334,13.1484,14.9297,1034.14,1007.7,1.02588,1.0,699.607
1505.75,3.77778,13.1484,14.3203,1034.14,1007.7,1.02588,1.0,699.607
1507.25,3.80556,13.1719,13.8984,1034.14,1007.73,1.02588,1.0,699.607
1489.25,3.88889,13.1953,13.9922,1034.14,1007.73,1.02197,1.0,699.803
1454.5,3.72223,13.2188,15.0938,1034.14,1007.7,1.02393,1.0,699.803
1451.25,3.69445,13.2188,15.3047,1034.14,1007.73,1.0166,1.0,699.803
1449.75,3.88889,13.5234,14.0859,1034.14,1007.73,1.01319,1.0,700.018
1445.0,4.0,13.7109,13.9219,1034.14,1007.73,1.01148,1.0,700.018
1440.75,3.80556,13.7813,13.8984,1034.14,1007.73,1.01319,1.0,700.018
1410.5,3.72223,13.7813,14.4141,1034.14,1007.77,1.01489,1.0,700.018
1398.25,3.69445,13.6875,15.2109,1034.14,1007.77,1.01319,1.0,700.213
1400.0,3.63889,13.6641,14.6484,1034.14,1007.81,1.00513,1.0,700.213
1397.0,3.75,13.7344,13.5,1034.14,1007.81,0.986085,1.0,700.213
1385.75,3.44445,13.6406,13.5,1034.14,1007.81,0.987306,1.0,700.213
1406.25,3.77778,13.7109,15.2109,1034.14,1007.81,0.987306,1.0,700.389
1402.0,3.47222,13.4531,15.9375,1034.14,1007.85,0.986085,1.0,700.389
1386.25,3.63889,13.4531,17.2031,1034.14,1007.85,0.984865,1.0,700.389
1360.75,4.02778,13.9922,18.75,1034.1,1007.85,0.981203,1.0,700.564
1347.75,4.52778,14.5313,19.6172,1031.09,1007.89,0.974855,1.0,700.564
1339.25,4.58334,15.6094,20.6484,1031.09,1007.89,0.967287,1.0,700.564
1350.25,4.86111,16.5469,21.4453,1034.1,1007.85,0.963625,1.0,700.564
1357.75,5.02778,16.9219,22.0078,1034.1,1007.85,0.961183,1.0,700.779
1363.0,5.52778,18.0,21.9609,1031.09,1007.89,0.962404,1.0,700.779
1372.5,5.61112,18.7266,22.4297,1031.09,1007.89,0.966066,1.0,700.779
1393.5,5.80556,19.8281,22.9453,1031.09,1007.89,0.974855,1.0,700.779
1376.25,5.77778,20.25,23.9766,1031.09,1007.89,0.982423,1.0,701.014
1347.75,5.97223,20.8359,26.1094,1031.09,1007.93,0.987306,1.0,701.014
1329.75,6.41667,21.5391,27.3281,1031.09,1007.93,0.991212,1.0,701.014
1333.5,6.69445,22.7344,28.3594,1031.09,1007.93,0.989992,1.0,701.014
1348.75,7.44445,24.0469,30.4922,1031.09,1007.93,0.989992,1.0,701.248
1362.0,7.63889,25.4531,33.8203,1031.09,1007.97,0.987306,1.0,701.248
1354.5,9.8889,27.7734,35.5547,1028.05,1008.01,0.979982,1.0,701.248
1356.5,10.25,31.5938,36.8438,1031.05,1008.01,0.968507,1.0,701.6
1367.25,10.2778,33.3047,36.7266,1031.05,1008.01,0.964845,1.0,701.6
1372.0,10.1667,34.5234,36.9375,1031.05,1008.01,0.958498,1.0,701.6
1374.25,10.9445,36.6797,37.5469,1031.05,1008.05,0.941408,1.0,701.6
1383.75,10.9167,37.6172,37.9688,1031.05,1008.05,0.924562,1.0,702.049
1371.0,11.2778,39.2344,39.4219,1031.05,1008.05,0.936525,1.0,702.049
1367.25,11.5833,40.1953,41.9297,1031.05,1008.05,0.958498,1.0,702.049
1378.0,11.9445,41.3438,45.2109,1031.05,1008.09,0.979982,1.0,702.049
1409.75,14.2778,44.2031,47.2031,1031.05,1008.09,1.01001,1.0,702.518
1418.0,15.4722,46.9922,47.9297,1031.05,1008.09,1.03003,1.0,702.518
1424.25,16.5556,49.6172,48.6094,1031.05,1008.09,1.04004,1.0,702.518
1438.0,16.2778,52.5938,47.9766,1037.11,1008.13,1.05444,1.0,703.123
1446.0,16.7222,54.7969,48.1406,1037.11,1008.13,1.03784,1.0,703.123
1457.25,16.5556,56.0859,50.1094,1043.2,1008.13,1.0083,1.0,703.123
